Rental ID,Rental Date,Month,Day of Week,Season,Customer Type,Rental Item,Rental Duration,Quantity,Unit Price,Add-on,Add-on Revenue,Discount Amount,Total Revenue,Employee Name,Launch Site,Payment Method,Weather
WSR-2026-2487,2026-09-12,September,Saturday,Fall,Walk-in,Stand-Up Paddle Board,2 Hours,1,45.36,Dry Bag,6.00,0.00,51.36,Finn Johnson,Marina Kiosk,Credit Card,Sunny
WSR-2026-2488,2026-09-12,September,Saturday,Fall,Online Booking,Surfboard,Half Day,1,58.32,None,0.00,0.00,58.32,Ben Carter,Resort Pier,Debit Card,Sunny
WSR-2026-2489,2026-09-12,September,Saturday,Fall,Walk-in,Snorkel Set,Half Day,1,30.24,None,0.00,0.00,30.24,Emma Wilson,Lagoon Launch,Gift Card,Cloudy
WSR-2026-2490,2026-09-12,September,Saturday,Fall,Online Booking,Bodyboard,2 Hours,1,23.76,Premium Life Jacket,7.00,0.00,30.76,Finn Johnson,Resort Pier,Debit Card,Sunny
WSR-2026-2491,2026-09-12,September,Saturday,Fall,Resort Guest,Stand-Up Paddle Board,1 Hour,1,28.08,Cooler Rental,10.00,1.90,36.18,Isaac Patel,Marina Kiosk,Debit Card,Sunny
WSR-2026-2492,2026-09-13,September,Sunday,Fall,Walk-in,Tandem Kayak,2 Hours,1,56.16,None,0.00,0.00,56.16,Hannah Brooks,Lagoon Launch,Cash,Rainy
WSR-2026-2493,2026-09-13,September,Sunday,Fall,Walk-in,Wetsuit Rental,2 Hours,1,17.28,Dry Bag,6.00,0.00,23.28,Emma Wilson,Lagoon Launch,Credit Card,Sunny
WSR-2026-2494,2026-09-13,September,Sunday,Fall,Member,Surfboard,2 Hours,1,38.88,Phone Pouch,5.00,6.58,37.30,Emma Wilson,Lagoon Launch,Credit Card,Windy
WSR-2026-2495,2026-09-13,September,Sunday,Fall,Resort Guest,Snorkel Set,1 Hour,1,12.96,Premium Life Jacket,7.00,0.00,19.96,Isaac Patel,Marina Kiosk,Debit Card,Sunny
WSR-2026-2496,2026-09-13,September,Sunday,Fall,Walk-in,Fishing Kayak,Full Day,1,118.80,GoPro Mount,8.00,6.34,120.46,Diego Ramirez,Marina Kiosk,Credit Card,Cloudy
WSR-2026-2497,2026-09-13,September,Sunday,Fall,Walk-in,Hydro Bike,1 Hour,1,32.40,None,0.00,0.00,32.40,Hannah Brooks,Lagoon Launch,Mobile Pay,Cloudy
WSR-2026-2498,2026-09-13,September,Sunday,Fall,Resort Guest,Stand-Up Paddle Board,2 Hours,1,45.36,Dry Bag,6.00,0.00,51.36,Hannah Brooks,Harbor Dock,Credit Card,Sunny
WSR-2026-2499,2026-09-13,September,Sunday,Fall,Group/Event,Single Kayak,1 Hour,1,25.92,Cooler Rental,10.00,3.59,32.33,Chloe Nguyen,Marina Kiosk,Credit Card,Sunny
WSR-2026-2500,2026-09-13,September,Sunday,Fall,Online Booking,Stand-Up Paddle Board,Half Day,1,66.96,GoPro Mount,8.00,0.00,74.96,Hannah Brooks,Beachfront Hut,Debit Card,Sunny
WSR-2026-2501,2026-09-13,September,Sunday,Fall,Group/Event,Tandem Kayak,Half Day,1,84.24,Cooler Rental,10.00,9.42,84.82,Diego Ramirez,Lagoon Launch,Debit Card,Sunny
WSR-2026-2502,2026-09-13,September,Sunday,Fall,Resort Guest,Snorkel Set,1 Hour,1,12.96,Cooler Rental,10.00,0.00,22.96,Finn Johnson,Marina Kiosk,Debit Card,Sunny
WSR-2026-2503,2026-09-13,September,Sunday,Fall,Walk-in,Hydro Bike,2 Hours,1,51.84,None,0.00,0.00,51.84,Isaac Patel,Beachfront Hut,Mobile Pay,Windy
WSR-2026-2504,2026-09-13,September,Sunday,Fall,Online Booking,Stand-Up Paddle Board,2 Hours,1,45.36,None,0.00,0.00,45.36,Diego Ramirez,Marina Kiosk,Credit Card,Rainy
WSR-2026-2505,2026-09-13,September,Sunday,Fall,Walk-in,Snorkel Set,1 Hour,1,12.96,None,0.00,0.00,12.96,Chloe Nguyen,Resort Pier,Cash,Sunny
WSR-2026-2506,2026-09-13,September,Sunday,Fall,Walk-in,Snorkel Set,1 Hour,1,12.96,None,0.00,0.00,12.96,Ben Carter,Lagoon Launch,Credit Card,Sunny
WSR-2026-2507,2026-09-13,September,Sunday,Fall,Group/Event,Stand-Up Paddle Board,Half Day,1,66.96,None,0.00,0.00,66.96,Isaac Patel,Marina Kiosk,Credit Card,Windy
WSR-2026-2508,2026-09-13,September,Sunday,Fall,Walk-in,Stand-Up Paddle Board,Half Day,1,66.96,None,0.00,0.00,66.96,Chloe Nguyen,Marina Kiosk,Credit Card,Sunny
WSR-2026-2509,2026-09-13,September,Sunday,Fall,Group/Event,Single Kayak,2 Hours,1,41.04,Waterproof Speaker,12.00,5.30,47.74,Emma Wilson,Marina Kiosk,Credit Card,Sunny
WSR-2026-2510,2026-09-13,September,Sunday,Fall,Walk-in,Hydro Bike,2 Hours,1,51.84,None,0.00,0.00,51.84,Chloe Nguyen,Resort Pier,Cash,Sunny
WSR-2026-2511,2026-09-14,September,Monday,Fall,Resort Guest,Stand-Up Paddle Board,1 Hour,1,26.00,GoPro Mount,8.00,0.00,34.00,Isaac Patel,Beachfront Hut,Debit Card,Sunny
WSR-2026-2512,2026-09-14,September,Monday,Fall,Walk-in,Surfboard,1 Hour,1,22.00,None,0.00,0.00,22.00,Emma Wilson,Marina Kiosk,Credit Card,Sunny
WSR-2026-2513,2026-09-14,September,Monday,Fall,Walk-in,Stand-Up Paddle Board,1 Hour,1,26.00,None,0.00,0.00,26.00,Ben Carter,Beachfront Hut,Credit Card,Cloudy
WSR-2026-2514,2026-09-14,September,Monday,Fall,Walk-in,Hydro Bike,2 Hours,1,48.00,Cooler Rental,10.00,0.00,58.00,Hannah Brooks,Lagoon Launch,Credit Card,Cloudy
WSR-2026-2515,2026-09-14,September,Monday,Fall,Resort Guest,Single Kayak,Half Day,1,58.00,None,0.00,0.00,58.00,Mia Thompson,Lagoon Launch,Debit Card,Sunny
WSR-2026-2516,2026-09-14,September,Monday,Fall,Group/Event,Tandem Kayak,Full Day,1,112.00,Cooler Rental,10.00,0.00,122.00,Mia Thompson,Marina Kiosk,Gift Card,Cloudy
WSR-2026-2517,2026-09-15,September,Tuesday,Fall,Walk-in,Fishing Kayak,Half Day,1,76.00,Premium Life Jacket,7.00,0.00,83.00,Ava Martinez,Resort Pier,Cash,Sunny
WSR-2026-2518,2026-09-15,September,Tuesday,Fall,Online Booking,Snorkel Set,Half Day,1,28.00,GoPro Mount,8.00,0.00,36.00,Diego Ramirez,Harbor Dock,Debit Card,Cloudy
WSR-2026-2519,2026-09-15,September,Tuesday,Fall,Online Booking,Surfboard,2 Hours,1,36.00,None,0.00,0.00,36.00,Finn Johnson,Lagoon Launch,Debit Card,Cloudy
WSR-2026-2520,2026-09-15,September,Tuesday,Fall,Online Booking,Stand-Up Paddle Board,Full Day,1,88.00,None,0.00,0.00,88.00,Emma Wilson,Marina Kiosk,Mobile Pay,Sunny
WSR-2026-2521,2026-09-15,September,Tuesday,Fall,Online Booking,Snorkel Set,2 Hours,1,18.00,None,0.00,0.00,18.00,Hannah Brooks,Marina Kiosk,Credit Card,Cloudy
WSR-2026-2522,2026-09-16,September,Wednesday,Fall,Group/Event,Hydro Bike,2 Hours,1,48.00,Phone Pouch,5.00,0.00,53.00,Hannah Brooks,Beachfront Hut,Credit Card,Sunny
WSR-2026-2523,2026-09-16,September,Wednesday,Fall,Online Booking,Bodyboard,2 Hours,1,22.00,Dry Bag,6.00,0.00,28.00,Ben Carter,Beachfront Hut,Debit Card,Sunny
WSR-2026-2524,2026-09-16,September,Wednesday,Fall,Online Booking,Tandem Kayak,Half Day,1,78.00,Waterproof Speaker,12.00,0.00,90.00,Chloe Nguyen,Marina Kiosk,Debit Card,Cloudy
WSR-2026-2525,2026-09-17,September,Thursday,Fall,Walk-in,Stand-Up Paddle Board,Full Day,1,88.00,None,0.00,0.00,88.00,Isaac Patel,Resort Pier,Credit Card,Sunny
WSR-2026-2526,2026-09-17,September,Thursday,Fall,Walk-in,Stand-Up Paddle Board,2 Hours,1,42.00,Dry Bag,6.00,0.00,48.00,Chloe Nguyen,Resort Pier,Credit Card,Sunny
WSR-2026-2527,2026-09-17,September,Thursday,Fall,Walk-in,Tandem Kayak,1 Hour,1,34.00,None,0.00,0.00,34.00,Chloe Nguyen,Harbor Dock,Mobile Pay,Cloudy
WSR-2026-2528,2026-09-17,September,Thursday,Fall,Walk-in,Bodyboard,Full Day,1,48.00,Dry Bag,6.00,0.00,54.00,Isaac Patel,Harbor Dock,Debit Card,Cloudy
WSR-2026-2529,2026-09-17,September,Thursday,Fall,Online Booking,Snorkel Set,Half Day,1,28.00,Waterproof Speaker,12.00,0.00,40.00,Emma Wilson,Harbor Dock,Credit Card,Rainy
WSR-2026-2530,2026-09-17,September,Thursday,Fall,Online Booking,Fishing Kayak,1 Hour,1,32.00,None,0.00,0.00,32.00,Diego Ramirez,Lagoon Launch,Mobile Pay,Rainy
WSR-2026-2531,2026-09-17,September,Thursday,Fall,Walk-in,Hydro Bike,2 Hours,1,48.00,None,0.00,0.00,48.00,Emma Wilson,Resort Pier,Credit Card,Sunny
WSR-2026-2532,2026-09-18,September,Friday,Fall,Walk-in,Single Kayak,2 Hours,1,38.00,Cooler Rental,10.00,0.00,48.00,Ava Martinez,Resort Pier,Debit Card,Cloudy
WSR-2026-2533,2026-09-18,September,Friday,Fall,Group/Event,Bodyboard,Full Day,1,48.00,Premium Life Jacket,7.00,5.50,49.50,Mia Thompson,Lagoon Launch,Credit Card,Sunny
WSR-2026-2534,2026-09-18,September,Friday,Fall,Walk-in,Fishing Kayak,Half Day,1,76.00,None,0.00,0.00,76.00,Ben Carter,Beachfront Hut,Mobile Pay,Sunny
WSR-2026-2535,2026-09-18,September,Friday,Fall,Member,Tandem Kayak,2 Hours,1,52.00,None,0.00,5.20,46.80,Grace Lee,Beachfront Hut,Mobile Pay,Sunny
WSR-2026-2536,2026-09-18,September,Friday,Fall,Walk-in,Tandem Kayak,2 Hours,1,52.00,Phone Pouch,5.00,0.00,57.00,Ben Carter,Beachfront Hut,Credit Card,Cloudy
WSR-2026-2537,2026-09-18,September,Friday,Fall,Group/Event,Stand-Up Paddle Board,2 Hours,1,42.00,Premium Life Jacket,7.00,0.00,49.00,Isaac Patel,Harbor Dock,Credit Card,Sunny
WSR-2026-2538,2026-09-18,September,Friday,Fall,Walk-in,Single Kayak,Full Day,1,84.00,Premium Life Jacket,7.00,0.00,91.00,Diego Ramirez,Beachfront Hut,Credit Card,Sunny
WSR-2026-2539,2026-09-18,September,Friday,Fall,Group/Event,Bodyboard,2 Hours,1,22.00,Premium Life Jacket,7.00,1.45,27.55,Chloe Nguyen,Beachfront Hut,Credit Card,Sunny
WSR-2026-2540,2026-09-18,September,Friday,Fall,Walk-in,Single Kayak,2 Hours,1,38.00,Phone Pouch,5.00,0.00,43.00,Finn Johnson,Marina Kiosk,Credit Card,Sunny
WSR-2026-2541,2026-09-18,September,Friday,Fall,Online Booking,Bodyboard,1 Hour,1,14.00,GoPro Mount,8.00,0.00,22.00,Chloe Nguyen,Lagoon Launch,Credit Card,Windy
WSR-2026-2542,2026-09-18,September,Friday,Fall,Member,Single Kayak,2 Hours,1,38.00,Dry Bag,6.00,4.40,39.60,Ben Carter,Resort Pier,Mobile Pay,Cloudy
WSR-2026-2543,2026-09-18,September,Friday,Fall,Walk-in,Stand-Up Paddle Board,1 Hour,1,26.00,None,0.00,0.00,26.00,Hannah Brooks,Harbor Dock,Credit Card,Rainy
WSR-2026-2544,2026-09-18,September,Friday,Fall,Member,Fishing Kayak,Half Day,1,76.00,None,0.00,7.60,68.40,Ava Martinez,Resort Pier,Debit Card,Sunny
WSR-2026-2545,2026-09-18,September,Friday,Fall,Walk-in,Tandem Kayak,Half Day,1,78.00,Dry Bag,6.00,0.00,84.00,Emma Wilson,Beachfront Hut,Credit Card,Sunny
WSR-2026-2546,2026-09-18,September,Friday,Fall,Online Booking,Hydro Bike,2 Hours,1,48.00,None,0.00,0.00,48.00,Isaac Patel,Resort Pier,Cash,Rainy
WSR-2026-2547,2026-09-18,September,Friday,Fall,Walk-in,Single Kayak,1 Hour,1,24.00,Dry Bag,6.00,0.00,30.00,Ava Martinez,Harbor Dock,Credit Card,Sunny
WSR-2026-2548,2026-09-18,September,Friday,Fall,Online Booking,Single Kayak,Half Day,1,58.00,Waterproof Speaker,12.00,0.00,70.00,Emma Wilson,Beachfront Hut,Debit Card,Sunny
WSR-2026-2549,2026-09-18,September,Friday,Fall,Walk-in,Snorkel Set,1 Hour,1,12.00,Premium Life Jacket,7.00,0.00,19.00,Mia Thompson,Lagoon Launch,Debit Card,Cloudy
WSR-2026-2550,2026-09-18,September,Friday,Fall,Walk-in,Snorkel Set,1 Hour,1,12.00,None,0.00,0.00,12.00,Finn Johnson,Harbor Dock,Credit Card,Sunny
WSR-2026-2551,2026-09-18,September,Friday,Fall,Online Booking,Snorkel Set,1 Hour,1,12.00,Dry Bag,6.00,0.00,18.00,Grace Lee,Beachfront Hut,Mobile Pay,Rainy
WSR-2026-2552,2026-09-18,September,Friday,Fall,Walk-in,Stand-Up Paddle Board,Half Day,1,62.00,Dry Bag,6.00,0.00,68.00,Mia Thompson,Beachfront Hut,Credit Card,Sunny
WSR-2026-2553,2026-09-19,September,Saturday,Fall,Online Booking,Stand-Up Paddle Board,1 Hour,1,28.08,None,0.00,0.00,28.08,Grace Lee,Resort Pier,Mobile Pay,Sunny
WSR-2026-2554,2026-09-19,September,Saturday,Fall,Walk-in,Surfboard,1 Hour,1,23.76,Dry Bag,6.00,0.00,29.76,Emma Wilson,Marina Kiosk,Credit Card,Cloudy
WSR-2026-2555,2026-09-19,September,Saturday,Fall,Online Booking,Tandem Kayak,1 Hour,1,36.72,Phone Pouch,5.00,0.00,41.72,Hannah Brooks,Beachfront Hut,Debit Card,Sunny
WSR-2026-2556,2026-09-19,September,Saturday,Fall,Resort Guest,Surfboard,2 Hours,1,38.88,None,0.00,0.00,38.88,Mia Thompson,Resort Pier,Debit Card,Sunny
WSR-2026-2557,2026-09-19,September,Saturday,Fall,Walk-in,Tandem Kayak,2 Hours,1,56.16,Phone Pouch,5.00,0.00,61.16,Ben Carter,Resort Pier,Credit Card,Sunny
WSR-2026-2558,2026-09-19,September,Saturday,Fall,Walk-in,Single Kayak,Half Day,1,62.64,None,0.00,0.00,62.64,Emma Wilson,Resort Pier,Credit Card,Cloudy
WSR-2026-2559,2026-09-19,September,Saturday,Fall,Online Booking,Fishing Kayak,1 Hour,1,34.56,None,0.00,0.00,34.56,Ben Carter,Harbor Dock,Cash,Cloudy
WSR-2026-2560,2026-09-19,September,Saturday,Fall,Resort Guest,Pedal Boat,2 Hours,1,62.64,GoPro Mount,8.00,0.00,70.64,Finn Johnson,Resort Pier,Credit Card,Sunny
WSR-2026-2561,2026-09-19,September,Saturday,Fall,Online Booking,Snorkel Set,1 Hour,1,12.96,Dry Bag,6.00,0.95,18.01,Diego Ramirez,Lagoon Launch,Credit Card,Sunny
WSR-2026-2562,2026-09-19,September,Saturday,Fall,Member,Surfboard,Half Day,1,58.32,None,0.00,5.83,52.49,Grace Lee,Resort Pier,Credit Card,Sunny
WSR-2026-2563,2026-09-19,September,Saturday,Fall,Walk-in,Bodyboard,2 Hours,1,23.76,Dry Bag,6.00,0.00,29.76,Hannah Brooks,Marina Kiosk,Cash,Sunny
WSR-2026-2564,2026-09-19,September,Saturday,Fall,Walk-in,Snorkel Set,Half Day,1,30.24,Phone Pouch,5.00,0.00,35.24,Isaac Patel,Lagoon Launch,Cash,Windy
WSR-2026-2565,2026-09-19,September,Saturday,Fall,Group/Event,Surfboard,1 Hour,1,23.76,Dry Bag,6.00,0.00,29.76,Grace Lee,Harbor Dock,Cash,Sunny
WSR-2026-2566,2026-09-19,September,Saturday,Fall,Walk-in,Tandem Kayak,1 Hour,1,36.72,None,0.00,0.00,36.72,Diego Ramirez,Resort Pier,Cash,Cloudy
WSR-2026-2567,2026-09-19,September,Saturday,Fall,Online Booking,Pedal Boat,2 Hours,1,62.64,Dry Bag,6.00,3.43,65.21,Mia Thompson,Lagoon Launch,Credit Card,Sunny
WSR-2026-2568,2026-09-19,September,Saturday,Fall,Walk-in,Stand-Up Paddle Board,1 Hour,1,28.08,None,0.00,0.00,28.08,Chloe Nguyen,Harbor Dock,Credit Card,Cloudy
WSR-2026-2569,2026-09-19,September,Saturday,Fall,Group/Event,Single Kayak,2 Hours,1,41.04,Phone Pouch,5.00,4.60,41.44,Chloe Nguyen,Beachfront Hut,Mobile Pay,Cloudy
WSR-2026-2570,2026-09-19,September,Saturday,Fall,Online Booking,Stand-Up Paddle Board,2 Hours,1,45.36,None,0.00,0.00,45.36,Ava Martinez,Lagoon Launch,Gift Card,Sunny
WSR-2026-2571,2026-09-20,September,Sunday,Fall,Online Booking,Fishing Kayak,Full Day,1,118.80,None,0.00,0.00,118.80,Hannah Brooks,Harbor Dock,Cash,Cloudy
WSR-2026-2572,2026-09-20,September,Sunday,Fall,Walk-in,Stand-Up Paddle Board,2 Hours,1,45.36,None,0.00,0.00,45.36,Ava Martinez,Lagoon Launch,Cash,Sunny
WSR-2026-2573,2026-09-20,September,Sunday,Fall,Online Booking,Fishing Kayak,2 Hours,1,54.00,Dry Bag,6.00,0.00,60.00,Grace Lee,Harbor Dock,Debit Card,Sunny
WSR-2026-2574,2026-09-20,September,Sunday,Fall,Walk-in,Snorkel Set,Half Day,1,30.24,None,0.00,0.00,30.24,Isaac Patel,Harbor Dock,Cash,Sunny
WSR-2026-2575,2026-09-20,September,Sunday,Fall,Walk-in,Stand-Up Paddle Board,2 Hours,1,45.36,None,0.00,0.00,45.36,Chloe Nguyen,Resort Pier,Cash,Sunny
WSR-2026-2576,2026-09-20,September,Sunday,Fall,Online Booking,Hydro Bike,2 Hours,1,51.84,None,0.00,2.59,49.25,Grace Lee,Lagoon Launch,Credit Card,Cloudy
WSR-2026-2577,2026-09-20,September,Sunday,Fall,Group/Event,Wetsuit Rental,Half Day,1,25.92,Premium Life Jacket,7.00,1.65,31.27,Ava Martinez,Beachfront Hut,Credit Card,Sunny
WSR-2026-2578,2026-09-20,September,Sunday,Fall,Walk-in,Single Kayak,Half Day,1,62.64,None,0.00,0.00,62.64,Diego Ramirez,Resort Pier,Credit Card,Rainy
WSR-2026-2579,2026-09-20,September,Sunday,Fall,Walk-in,Stand-Up Paddle Board,Full Day,1,95.04,None,0.00,0.00,95.04,Diego Ramirez,Resort Pier,Credit Card,Sunny
WSR-2026-2580,2026-09-20,September,Sunday,Fall,Group/Event,Bodyboard,2 Hours,1,23.76,Waterproof Speaker,12.00,1.79,33.97,Grace Lee,Beachfront Hut,Debit Card,Sunny
WSR-2026-2581,2026-09-21,September,Monday,Fall,Group/Event,Stand-Up Paddle Board,1 Hour,1,26.00,Cooler Rental,10.00,1.80,34.20,Finn Johnson,Harbor Dock,Credit Card,Cloudy
WSR-2026-2582,2026-09-21,September,Monday,Fall,Walk-in,Snorkel Set,Half Day,1,28.00,None,0.00,0.00,28.00,Grace Lee,Resort Pier,Credit Card,Sunny
WSR-2026-2583,2026-09-21,September,Monday,Fall,Member,Wetsuit Rental,Half Day,1,24.00,Premium Life Jacket,7.00,3.10,27.90,Finn Johnson,Harbor Dock,Debit Card,Sunny
WSR-2026-2584,2026-09-21,September,Monday,Fall,Walk-in,Fishing Kayak,2 Hours,1,50.00,None,0.00,0.00,50.00,Chloe Nguyen,Resort Pier,Credit Card,Sunny
WSR-2026-2585,2026-09-21,September,Monday,Fall,Online Booking,Surfboard,1 Hour,1,22.00,None,0.00,0.00,22.00,Isaac Patel,Marina Kiosk,Mobile Pay,Sunny
WSR-2026-2586,2026-09-21,September,Monday,Fall,Online Booking,Hydro Bike,2 Hours,1,48.00,None,0.00,0.00,48.00,Emma Wilson,Lagoon Launch,Credit Card,Sunny
WSR-2026-2587,2026-09-21,September,Monday,Fall,Walk-in,Bodyboard,1 Hour,1,14.00,None,0.00,0.00,14.00,Diego Ramirez,Harbor Dock,Credit Card,Sunny
WSR-2026-2588,2026-09-21,September,Monday,Fall,Online Booking,Surfboard,2 Hours,1,36.00,None,0.00,0.00,36.00,Diego Ramirez,Resort Pier,Debit Card,Sunny
WSR-2026-2589,2026-09-21,September,Monday,Fall,Walk-in,Stand-Up Paddle Board,2 Hours,1,42.00,Cooler Rental,10.00,0.00,52.00,Diego Ramirez,Lagoon Launch,Cash,Sunny
WSR-2026-2590,2026-09-21,September,Monday,Fall,Resort Guest,Hydro Bike,1 Hour,1,30.00,None,0.00,0.00,30.00,Emma Wilson,Marina Kiosk,Credit Card,Windy
WSR-2026-2591,2026-09-21,September,Monday,Fall,Walk-in,Hydro Bike,1 Hour,1,30.00,None,0.00,0.00,30.00,Hannah Brooks,Harbor Dock,Debit Card,Rainy
WSR-2026-2592,2026-09-21,September,Monday,Fall,Walk-in,Snorkel Set,1 Hour,1,12.00,None,0.00,0.00,12.00,Emma Wilson,Harbor Dock,Debit Card,Sunny
WSR-2026-2593,2026-09-21,September,Monday,Fall,Online Booking,Wetsuit Rental,2 Hours,1,16.00,Cooler Rental,10.00,0.00,26.00,Finn Johnson,Lagoon Launch,Credit Card,Sunny
WSR-2026-2594,2026-09-22,September,Tuesday,Fall,Online Booking,Fishing Kayak,1 Hour,1,32.00,None,0.00,0.00,32.00,Diego Ramirez,Resort Pier,Credit Card,Sunny
WSR-2026-2595,2026-09-22,September,Tuesday,Fall,Member,Tandem Kayak,1 Hour,1,34.00,Phone Pouch,5.00,5.85,33.15,Ava Martinez,Resort Pier,Credit Card,Cloudy
WSR-2026-2596,2026-09-22,September,Tuesday,Fall,Walk-in,Stand-Up Paddle Board,2 Hours,1,42.00,None,0.00,0.00,42.00,Diego Ramirez,Lagoon Launch,Credit Card,Sunny
WSR-2026-2597,2026-09-22,September,Tuesday,Fall,Resort Guest,Hydro Bike,Half Day,1,72.00,Cooler Rental,10.00,0.00,82.00,Finn Johnson,Marina Kiosk,Credit Card,Sunny
WSR-2026-2598,2026-09-22,September,Tuesday,Fall,Walk-in,Bodyboard,2 Hours,1,22.00,Cooler Rental,10.00,0.00,32.00,Mia Thompson,Harbor Dock,Cash,Sunny
WSR-2026-2599,2026-09-22,September,Tuesday,Fall,Online Booking,Tandem Kayak,Half Day,1,78.00,Premium Life Jacket,7.00,0.00,85.00,Ava Martinez,Harbor Dock,Debit Card,Sunny
WSR-2026-2600,2026-09-22,September,Tuesday,Fall,Online Booking,Hydro Bike,Full Day,1,104.00,Phone Pouch,5.00,0.00,109.00,Mia Thompson,Resort Pier,Debit Card,Cloudy
WSR-2026-2601,2026-09-23,September,Wednesday,Fall,Walk-in,Hydro Bike,1 Hour,1,30.00,Dry Bag,6.00,0.00,36.00,Finn Johnson,Harbor Dock,Debit Card,Sunny
WSR-2026-2602,2026-09-23,September,Wednesday,Fall,Resort Guest,Wetsuit Rental,2 Hours,1,16.00,None,0.00,0.00,16.00,Ben Carter,Marina Kiosk,Credit Card,Sunny
WSR-2026-2603,2026-09-23,September,Wednesday,Fall,Online Booking,Stand-Up Paddle Board,Half Day,1,62.00,None,0.00,0.00,62.00,Hannah Brooks,Marina Kiosk,Debit Card,Cloudy
WSR-2026-2604,2026-09-23,September,Wednesday,Fall,Online Booking,Tandem Kayak,1 Hour,1,34.00,Phone Pouch,5.00,0.00,39.00,Emma Wilson,Lagoon Launch,Debit Card,Sunny
WSR-2026-2605,2026-09-23,September,Wednesday,Fall,Resort Guest,Snorkel Set,1 Hour,1,12.00,Dry Bag,6.00,0.00,18.00,Grace Lee,Resort Pier,Credit Card,Sunny
WSR-2026-2606,2026-09-23,September,Wednesday,Fall,Resort Guest,Tandem Kayak,Full Day,1,112.00,Dry Bag,6.00,0.00,118.00,Isaac Patel,Lagoon Launch,Debit Card,Cloudy
WSR-2026-2607,2026-09-23,September,Wednesday,Fall,Walk-in,Single Kayak,1 Hour,1,24.00,Dry Bag,6.00,0.00,30.00,Hannah Brooks,Beachfront Hut,Credit Card,Sunny
WSR-2026-2608,2026-09-23,September,Wednesday,Fall,Walk-in,Single Kayak,1 Hour,1,24.00,None,0.00,1.20,22.80,Emma Wilson,Lagoon Launch,Credit Card,Cloudy
WSR-2026-2609,2026-09-23,September,Wednesday,Fall,Online Booking,Wetsuit Rental,1 Hour,1,10.00,Phone Pouch,5.00,0.00,15.00,Emma Wilson,Resort Pier,Credit Card,Cloudy
WSR-2026-2610,2026-09-24,September,Thursday,Fall,Walk-in,Fishing Kayak,Full Day,1,110.00,Premium Life Jacket,7.00,0.00,117.00,Hannah Brooks,Harbor Dock,Debit Card,Windy
WSR-2026-2611,2026-09-24,September,Thursday,Fall,Walk-in,Bodyboard,1 Hour,1,14.00,Phone Pouch,5.00,0.00,19.00,Finn Johnson,Beachfront Hut,Credit Card,Sunny
WSR-2026-2612,2026-09-24,September,Thursday,Fall,Walk-in,Single Kayak,Half Day,1,58.00,Premium Life Jacket,7.00,0.00,65.00,Mia Thompson,Marina Kiosk,Cash,Rainy
WSR-2026-2613,2026-09-24,September,Thursday,Fall,Walk-in,Snorkel Set,Half Day,1,28.00,Dry Bag,6.00,0.00,34.00,Diego Ramirez,Resort Pier,Credit Card,Cloudy
WSR-2026-2614,2026-09-24,September,Thursday,Fall,Resort Guest,Bodyboard,Full Day,1,48.00,None,0.00,0.00,48.00,Grace Lee,Lagoon Launch,Mobile Pay,Cloudy
WSR-2026-2615,2026-09-24,September,Thursday,Fall,Online Booking,Single Kayak,1 Hour,1,24.00,Phone Pouch,5.00,0.00,29.00,Mia Thompson,Lagoon Launch,Cash,Windy
WSR-2026-2616,2026-09-25,September,Friday,Fall,Walk-in,Stand-Up Paddle Board,Half Day,1,62.00,Premium Life Jacket,7.00,0.00,69.00,Chloe Nguyen,Lagoon Launch,Debit Card,Sunny
WSR-2026-2617,2026-09-25,September,Friday,Fall,Walk-in,Snorkel Set,1 Hour,1,12.00,None,0.00,0.00,12.00,Hannah Brooks,Resort Pier,Debit Card,Cloudy
WSR-2026-2618,2026-09-25,September,Friday,Fall,Online Booking,Snorkel Set,1 Hour,1,12.00,None,0.00,0.00,12.00,Ava Martinez,Lagoon Launch,Credit Card,Sunny
WSR-2026-2619,2026-09-25,September,Friday,Fall,Walk-in,Pedal Boat,2 Hours,1,58.00,Dry Bag,6.00,0.00,64.00,Mia Thompson,Marina Kiosk,Debit Card,Cloudy
WSR-2026-2620,2026-09-25,September,Friday,Fall,Group/Event,Surfboard,Full Day,1,76.00,Waterproof Speaker,12.00,4.40,83.60,Diego Ramirez,Beachfront Hut,Credit Card,Rainy
WSR-2026-2621,2026-09-25,September,Friday,Fall,Walk-in,Tandem Kayak,2 Hours,1,52.00,None,0.00,0.00,52.00,Mia Thompson,Harbor Dock,Credit Card,Sunny
WSR-2026-2622,2026-09-25,September,Friday,Fall,Walk-in,Tandem Kayak,2 Hours,1,52.00,Dry Bag,6.00,0.00,58.00,Diego Ramirez,Lagoon Launch,Debit Card,Sunny
WSR-2026-2623,2026-09-25,September,Friday,Fall,Online Booking,Snorkel Set,1 Hour,1,12.00,Phone Pouch,5.00,0.00,17.00,Mia Thompson,Beachfront Hut,Cash,Sunny
WSR-2026-2624,2026-09-25,September,Friday,Fall,Online Booking,Snorkel Set,2 Hours,1,18.00,Phone Pouch,5.00,0.00,23.00,Ava Martinez,Marina Kiosk,Credit Card,Sunny
WSR-2026-2625,2026-09-26,September,Saturday,Fall,Online Booking,Single Kayak,1 Hour,1,25.92,Dry Bag,6.00,0.00,31.92,Grace Lee,Harbor Dock,Debit Card,Cloudy
